"Country","Year","Sector","Location","Site","Reef_type","Management_level","Management_type","Depth..m.","Latitude","Longitude","number_replicates","Method","Observer","level1_code","mean_cover","sd","se","Organization","Source"
"Comoros","2018","Moheli island","Moheli National Park","Mea_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Recently dead coral","14.26","8.12","5.74","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Mea_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Rubble","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Mea_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Sand","5.3","3.25","2.3","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Mea_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Soft coral","0.4","0.57","0.4","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Mea_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Other inverts","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Mea_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Unidentified","8.56","5.32","3.76","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Hard coral","63.3","13.44","9.5","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Coralline algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Macro-algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Turf algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Halimeda","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Bare substrate","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Dead standing coral","1.7","2.4","1.7","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Recently dead coral","10.9","0.14","0.1","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Rubble","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Sand","10.92","4.36","3.08","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Soft coral","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Other inverts","0.8","1.13","0.8","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Sambia_E","Reef flat","Partially Restricted","National Park",NA,"",NA,"2","LIT","","Unidentified","12.38","16.38","11.58","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Hard coral","42.02","14.68","10.38","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Coralline algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Macro-algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Turf algae","2.74","3.87","2.74","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Halimeda","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Bare substrate","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Dead standing coral","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Recently dead coral","33.04","7.52","5.32","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Rubble","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Sand","14.82","9.59","6.78","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Soft coral","1.3","0.14","0.1","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Other inverts","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Unidentified","6.08","8.6","6.08","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Hard coral","58.54","3.03","2.14","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Coralline algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Macro-algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Turf algae","2.34","1.95","1.38","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Halimeda","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Bare substrate","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Dead standing coral","18.64","0.4","0.28","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Recently dead coral","11.76","5.83","4.12","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Rubble","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Sand","2.5","3.54","2.5","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Soft coral","0.4","0.57","0.4","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Other inverts","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2018","Moheli island","Moheli National Park","Bwela Gnandzi","Reef flat","Open access","National Park",NA,"",NA,"2","LIT","","Unidentified","5.82","4.55","3.22","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Hard coral","52.04","21.16","14.96","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Coralline algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Macro-algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Turf algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Halimeda","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Bare substrate","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Dead standing coral","25","12.73","9","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Recently dead coral","6","5.37","3.8","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Rubble","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Sand","9.16","2.77","1.96","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Soft coral","0.8","1.13","0.8","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Other inverts","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Nkandzoni","Reef flat","Partially Restricted","National Park",NA,"-12.2443","43.3972","2","LIT","","Unidentified","7","9.9","7","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Hard coral","72","3.11","2.2","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Coralline algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Macro-algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Turf algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Halimeda","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Bare substrate","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Dead standing coral","11.8","2.26","1.6","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Recently dead coral","3","0.28","0.2","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Rubble","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Sand","6.5","0.71","0.5","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Soft coral","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Other inverts","0.3","0.42","0.3","Moheli MPA","Moheli MPA"
"Comoros","2020","Moheli island","Moheli National Park","Mea","Reef flat","Partially Restricted","National Park",NA,"-12.38165","43.73766667","2","LIT","","Unidentified","6.4","2.26","1.6","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Hard coral","55.92","31.14","13.93","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Coralline algae","3.27","4.7","2.1","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Macro-algae","0.41","0.91","0.41","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Turf algae","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Halimeda","0.41","0.91","0.41","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Bare substrate","12.24","12.5","5.59","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Dead standing coral","0.82","1.12","0.5","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Recently dead coral","0","0","0","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Rubble","4.49","6.19","2.77","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Sand","10.2","20.56","9.2","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Soft coral","12.24","11.27","5.04","Moheli MPA","Moheli MPA"
"Comoros","2022","Moheli island","Moimbao","Barakani","Reef flat","Partially Restricted","Community Reserve",NA,"-12.29296667","43.62386667","5","PIT","","Other inverts","0","0","0","Moheli MPA","Moheli MPA"
